id_pedido;dt_pedido;id_cliente;nm_categoria_produto;nm_regiao;nr_quantidade;nr_preco_unitario;vl_desconto;nr_dias_para_entrega;nr_estrela_cliente;ds_metodo_pagamento
"76815";2020-07-31 00:00:00,000;"5628";"Esportes";"Norte";12;2,81;0,1;21;4,1;"Débito"
"15907";2005-11-06 00:00:00,000;"4005";"Esportes";"Norte";8;822,39;0,24;9;4,6;"Débito"
"63525";2004-07-16 00:00:00,000;"1927";"Esportes";"Norte";2;108,66;0,15;28;4,2;"Débito"
"87068";2021-09-06 00:00:00,000;"4788";"Livros";"Norte";11;316,09;0,03;22;3,4;"Débito"
"79131";2009-02-06 00:00:00,000;"3372";"Livros";"Norte";9;20,6;0,04;18;3,9;"Débito"
"112875";2015-02-27 00:00:00,000;"3212";"Livros";"Norte";23;22,99;0,08;16;3,6;"Débito"
"21476";2018-05-02 00:00:00,000;"6449";"Livros";"Norte";13;3,01;0,28;8;3,7;"Débito"
"78011";2020-06-02 00:00:00,000;"4677";"Livros";"Norte";5;426,45;0,18;16;4,5;"Débito"
"82797";2023-01-18 00:00:00,000;"6839";"Livros";"Norte";29;713,81;0,02;5;1,3;"Débito"
"54663";2012-05-06 00:00:00,000;"3265";"Livros";"Norte";21;11,9;0,16;25;4,3;"Débito"
"98202";2012-01-20 00:00:00,000;"6210";"Livros";"Norte";18;28,63;0,11;19;4,1;"Débito"
"109734";2021-02-11 00:00:00,000;"2561";"Livros";"Norte";4;292,91;0,25;1;3,4;"Débito"
"90075";2008-10-20 00:00:00,000;"5136";"Livros";"Norte";13;3,66;0,1;3;3,3;"Débito"
"84175";2008-03-29 00:00:00,000;"6901";"Livros";"Norte";6;12,89;0,12;1;4,9;"Débito"
"61230";2023-10-05 00:00:00,000;"4888";"Livros";"Norte";16;228,93;0,15;21;1,7;"Débito"
"24763";2006-08-25 00:00:00,000;"5780";"Livros";"Norte";13;123,61;0,28;24;4,2;"Débito"
"110789";2014-05-06 00:00:00,000;"2921";"Livros";"Norte";3;16,3;0,12;14;3,9;"Débito"
"71026";2021-12-13 00:00:00,000;"4723";"Livros";"Norte";5;381,98;0,26;14;3,2;"Débito"
"65476";2016-09-12 00:00:00,000;"4308";"Livros";"Norte";27;22,56;0,02;9;2,3;"Débito"
"59807";2008-01-22 00:00:00,000;"2626";"Livros";"Norte";4;2,76;0,03;27;4,6;"Débito"
"97197";2004-09-04 00:00:00,000;"5017";"Livros";"Norte";23;6,05;0,22;10;2,7;"Débito"
"49870";2013-12-15 00:00:00,000;"4741";"Livros";"Norte";2;470,96;0,04;27;2,8;"Débito"
"82006";2010-09-28 00:00:00,000;"2763";"Livros";"Norte";7;103,68;0,13;20;2,4;"Débito"
"22186";2009-04-20 00:00:00,000;"1534";"Livros";"Norte";6;38,85;0,17;1;2,6;"Débito"
"73503";2017-10-23 00:00:00,000;"3791";"Livros";"Norte";2;14,56;0,12;1;2,5;"Débito"
"41250";2017-08-08 00:00:00,000;"1360";"Livros";"Norte";24;5,13;0,2;21;4;"Débito"
"51106";2017-09-30 00:00:00,000;"6675";"Livros";"Norte";5;4,88;0,17;17;3;"Débito"
"54787";2012-01-29 00:00:00,000;"6417";"Livros";"Norte";2;33,59;0,27;27;4;"Débito"
"21250";2014-05-10 00:00:00,000;"6925";"Livros";"Norte";21;9,6;0,02;26;3,9;"Débito"
"79382";2004-03-22 00:00:00,000;"4797";"Livros";"Norte";21;76,05;0,16;24;3,9;"Débito"
"46759";2024-02-03 00:00:00,000;"2458";"Livros";"Norte";27;69,46;0,14;14;3;"Débito"
"88720";2010-10-18 00:00:00,000;"6010";"Livros";"Norte";7;119,21;0,25;15;4,2;"Débito"
"71020";2011-07-26 00:00:00,000;"4289";"Livros";"Norte";14;4,39;0,1;26;3,7;"Débito"
"75745";2005-12-18 00:00:00,000;"2651";"Livros";"Norte";3;24,5;0,19;2;4,1;"Débito"
"112639";2022-07-31 00:00:00,000;"6387";"Livros";"Norte";4;1020,56;0,23;18;3,2;"Débito"
"43552";2005-07-12 00:00:00,000;"6401";"Livros";"Norte";5;106,25;0,25;25;4,3;"Débito"
"70032";2023-09-12 00:00:00,000;"5715";"Livros";"Norte";2;148,11;0,21;25;3,1;"Débito"
"43875";2022-05-26 00:00:00,000;"5632";"Livros";"Norte";5;226,21;0,12;8;4,4;"Débito"
"25623";2009-04-09 00:00:00,000;"4369";"Livros";"Norte";9;2,63;0,1;6;4,4;"Débito"
"31832";2021-07-01 00:00:00,000;"3746";"Livros";"Norte";6;2,5;0,3;7;2,6;"Débito"
"57874";2025-03-11 00:00:00,000;"6389";"Livros";"Norte";18;13,61;0,14;22;2,5;"Débito"
"89105";2008-12-27 00:00:00,000;"1643";"Livros";"Norte";12;2,05;0,25;10;4,8;"Débito"
"90917";2023-08-31 00:00:00,000;"2765";"Livros";"Norte";7;32,69;0,11;1;4,8;"Débito"
"21646";2005-03-07 00:00:00,000;"6512";"Livros";"Norte";7;92,32;0,11;22;1,9;"Débito"
"24008";2013-02-19 00:00:00,000;"4040";"Livros";"Norte";11;4,21;0,25;22;3,9;"Débito"
"45608";2009-12-27 00:00:00,000;"5166";"Livros";"Norte";7;23,11;0,03;6;4,7;"Débito"
"78541";2014-11-01 00:00:00,000;"2548";"Livros";"Norte";12;10,23;0,17;24;3,5;"Débito"
"39354";2016-03-25 00:00:00,000;"1529";"Livros";"Norte";11;5,43;0,03;23;4,2;"Débito"
"113007";2024-04-30 00:00:00,000;"4166";"Livros";"Norte";4;40,57;0,1;6;2,7;"Débito"
"85811";2007-04-09 00:00:00,000;"1192";"Livros";"Norte";3;87,07;0,07;6;3,7;"Débito"
"50961";2022-01-11 00:00:00,000;"3250";"Livros";"Norte";26;582,75;0,02;14;3,9;"Débito"
"54356";2009-12-09 00:00:00,000;"1854";"Livros";"Norte";7;39,19;0,21;5;3,5;"Débito"
"70041";2017-10-20 00:00:00,000;"1798";"Livros";"Norte";5;543,08;0,24;16;2,6;"Débito"
"20713";2014-12-28 00:00:00,000;"3436";"Livros";"Norte";28;2,8;0,24;11;4,8;"Débito"
"17117";2014-08-13 00:00:00,000;"3169";"Livros";"Norte";5;24,09;0,19;23;4;"Débito"
"100972";2021-12-12 00:00:00,000;"2675";"Livros";"Norte";26;3,46;0,11;3;4,1;"Débito"
"103208";2007-08-03 00:00:00,000;"2598";"Livros";"Norte";17;444,39;0,27;20;4,4;"Débito"
"103991";2016-07-07 00:00:00,000;"6792";"Livros";"Norte";4;6,75;0,21;13;4,4;"Débito"
"20503";2010-03-26 00:00:00,000;"4158";"Livros";"Norte";8;124,13;0,15;1;4,1;"Débito"
"36998";2022-03-14 00:00:00,000;"5987";"Livros";"Norte";7;3,88;0,28;7;3,8;"Débito"
"84645";2004-10-31 00:00:00,000;"4667";"Livros";"Norte";4;125,34;0,18;17;2,8;"Débito"
"20539";2016-11-10 00:00:00,000;"2303";"Livros";"Norte";23;77,17;0,15;13;3,5;"Débito"
"64949";2009-01-17 00:00:00,000;"6358";"Livros";"Norte";29;96,86;0,17;20;3,5;"Débito"
"33369";2024-05-13 00:00:00,000;"3931";"Livros";"Norte";13;2,27;0,27;13;3,9;"Débito"
"59988";2025-08-18 00:00:00,000;"4343";"Livros";"Norte";6;50,85;0,23;22;2,4;"Débito"
"28812";2015-07-04 00:00:00,000;"4445";"Livros";"Norte";18;61,91;0,11;13;2,8;"Débito"
"95006";2004-04-30 00:00:00,000;"6696";"Livros";"Norte";5;7,81;0,2;24;4,3;"Débito"
"30322";2021-01-23 00:00:00,000;"5220";"Livros";"Norte";2;85,07;0,21;24;4,8;"Débito"
"96234";2024-10-18 00:00:00,000;"5469";"Livros";"Norte";4;5,91;0,29;2;3,5;"Débito"
"100038";2014-06-24 00:00:00,000;"1876";"Livros";"Norte";3;20,22;0,27;26;4,9;"Débito"
"31016";2018-12-08 00:00:00,000;"2327";"Livros";"Norte";7;11,56;0,28;23;3,2;"Débito"
"68103";2025-11-16 00:00:00,000;"2765";"Livros";"Norte";4;101,54;0,15;7;2,7;"Débito"
"19265";2020-10-15 00:00:00,000;"6306";"Livros";"Norte";2;513,8;0,26;26;3,2;"Débito"
"42837";2018-06-16 00:00:00,000;"5507";"Livros";"Norte";5;5,57;0,13;28;4,2;"Débito"
"88778";2020-02-24 00:00:00,000;"5659";"Livros";"Norte";6;7,52;0,29;5;2;"Débito"
"82004";2023-01-21 00:00:00,000;"4108";"Grocery";"Norte";23;2,38;0,09;17;3,4;"Débito"
"105193";2005-07-06 00:00:00,000;"5311";"Grocery";"Norte";19;286,81;0,05;1;4,2;"Débito"
"103243";2008-12-07 00:00:00,000;"1545";"Grocery";"Norte";14;7,51;0,02;15;3,8;"Débito"
"26529";2022-12-02 00:00:00,000;"5139";"Grocery";"Norte";9;2,35;0,22;3;3,9;"Débito"
"80768";2023-11-24 00:00:00,000;"3037";"Grocery";"Norte";16;201,76;0,14;17;4;"Débito"
"57069";2010-03-17 00:00:00,000;"3601";"Grocery";"Norte";3;10,02;0,11;15;3,7;"Débito"
"29761";2008-05-30 00:00:00,000;"4397";"Grocery";"Norte";4;19,37;0,05;18;3,1;"Débito"
"20094";2009-03-23 00:00:00,000;"5488";"Grocery";"Norte";17;146,23;0,1;6;2,3;"Débito"
"35197";2015-11-24 00:00:00,000;"5349";"Grocery";"Norte";2;67,26;0,06;11;3,5;"Débito"
"94535";2026-08-03 00:00:00,000;"1351";"Grocery";"Norte";14;385,18;0,07;11;2,5;"Débito"
"20905";2008-12-15 00:00:00,000;"1915";"Grocery";"Norte";6;6,53;0,24;14;2;"Débito"
"55981";2008-09-19 00:00:00,000;"3919";"Grocery";"Norte";2;37,18;0,3;1;2;"Débito"
"19895";2015-08-06 00:00:00,000;"5020";"Grocery";"Norte";17;8,08;0,17;26;2,9;"Débito"
"84931";2023-01-18 00:00:00,000;"5736";"Grocery";"Norte";4;2,03;0,3;2;3,9;"Débito"
"42008";2006-07-31 00:00:00,000;"1090";"Grocery";"Norte";11;81,93;0,2;20;3,2;"Débito"
"96958";2006-04-02 00:00:00,000;"5822";"Grocery";"Norte";4;72,13;0,06;21;2,1;"Débito"
"84372";2018-09-24 00:00:00,000;"4672";"Grocery";"Norte";22;497,76;0,07;2;4,5;"Débito"
"76246";2005-06-22 00:00:00,000;"1771";"Grocery";"Norte";10;148,11;0,05;17;4,9;"Débito"
"110569";2020-03-15 00:00:00,000;"3046";"Grocery";"Norte";23;352,16;0,17;3;3,6;"Débito"
"23011";2009-08-20 00:00:00,000;"1143";"Grocery";"Norte";11;15,92;0,26;4;3,2;"Débito"
"43483";2020-01-13 00:00:00,000;"5969";"Grocery";"Norte";5;5,65;0,26;27;4,4;"Débito"
"91462";2021-11-01 00:00:00,000;"1018";"Grocery";"Norte";4;199,06;0,29;15;4,4;"Débito"
"79204";2016-07-17 00:00:00,000;"2079";"Grocery";"Norte";4;3,37;0,18;13;3,8;"Débito"
"60612";2014-12-13 00:00:00,000;"3074";"Grocery";"Norte";6;58,11;0,25;19;2;"Débito"
"73000";2015-06-10 00:00:00,000;"3162";"Grocery";"Norte";8;306,39;0,3;3;4,3;"Débito"
"41482";2004-08-26 00:00:00,000;"3348";"Grocery";"Norte";26;11,59;0,03;1;3,6;"Débito"
"28731";2015-11-11 00:00:00,000;"4974";"Grocery";"Norte";20;2,25;0,19;15;3,6;"Débito"
"24297";2007-09-08 00:00:00,000;"1800";"Grocery";"Norte";8;76,72;0,07;28;4,6;"Débito"
"17592";2024-11-27 00:00:00,000;"6666";"Grocery";"Norte";3;42,19;0,14;28;1,6;"Débito"
"27938";2014-01-01 00:00:00,000;"4401";"Grocery";"Norte";20;50,11;0,14;11;4,4;"Débito"
"69890";2005-12-10 00:00:00,000;"3063";"Grocery";"Norte";2;212,7;0,22;12;3,9;"Débito"
"18876";2007-12-10 00:00:00,000;"5481";"Grocery";"Norte";2;2,03;0,01;21;2,5;"Débito"
"106007";2023-11-29 00:00:00,000;"4622";"Grocery";"Norte";3;394,51;0,22;2;3,3;"Débito"
"107723";2013-03-27 00:00:00,000;"4539";"Grocery";"Norte";17;58,75;0,23;23;3,4;"Débito"
"24682";2022-07-18 00:00:00,000;"6776";"Grocery";"Norte";29;154,33;0,24;7;4,8;"Débito"
"113767";2019-07-16 00:00:00,000;"1034";"Grocery";"Norte";2;2,09;0,07;8;4,3;"Débito"
"47470";2009-10-11 00:00:00,000;"1425";"Grocery";"Norte";20;36,25;0,08;18;2,4;"Débito"
"90595";2015-03-14 00:00:00,000;"3844";"Grocery";"Norte";20;630,85;0,07;1;3,5;"Débito"
"19083";2024-07-28 00:00:00,000;"2847";"Grocery";"Norte";13;470,86;0,13;22;4,4;"Débito"
"38238";2016-03-28 00:00:00,000;"2115";"Grocery";"Norte";2;271,12;0,09;6;2,6;"Débito"
"60610";2012-07-20 00:00:00,000;"1254";"Grocery";"Norte";17;6,66;0,27;11;3,2;"Débito"
"53014";2011-04-07 00:00:00,000;"4458";"Grocery";"Norte";18;655,57;0,14;18;2,9;"Débito"
"19347";2019-10-18 00:00:00,000;"4022";"Grocery";"Norte";18;63,28;0,24;25;2,5;"Débito"
"105565";2004-03-18 00:00:00,000;"2534";"Grocery";"Norte";21;356,34;0,12;2;2,3;"Débito"
"114945";2007-10-10 00:00:00,000;"5853";"Grocery";"Norte";29;11,37;0,29;14;2,8;"Débito"
"61210";2014-01-10 00:00:00,000;"5507";"Grocery";"Norte";4;366,08;0,08;14;1,8;"Débito"
"93365";2012-04-24 00:00:00,000;"2654";"Grocery";"Norte";2;93,65;0,03;24;4,1;"Débito"
"92054";2012-01-14 00:00:00,000;"4319";"Grocery";"Norte";14;53,55;0,18;4;4,4;"Débito"
"70119";2006-06-09 00:00:00,000;"3895";"Grocery";"Norte";7;71,28;0,27;21;4,6;"Débito"
"28626";2008-12-27 00:00:00,000;"4534";"Grocery";"Norte";3;600,71;0,16;9;3,9;"Débito"
"91789";2024-04-04 00:00:00,000;"5307";"Grocery";"Norte";6;423,64;0,11;14;4,3;"Débito"
"28414";2006-04-22 00:00:00,000;"2033";"Grocery";"Norte";8;130,4;0,27;2;4,8;"Débito"
"16661";2022-01-13 00:00:00,000;"6731";"Grocery";"Norte";6;9,15;0,05;4;3,3;"Débito"
"102001";2008-04-11 00:00:00,000;"1892";"Grocery";"Norte";26;22,33;0,06;6;3,3;"Débito"
"67032";2016-10-18 00:00:00,000;"4501";"Grocery";"Norte";17;34,26;0,22;11;3,7;"Débito"
"73155";2015-02-28 00:00:00,000;"6991";"Grocery";"Norte";14;206,15;0,22;10;3,3;"Débito"
"20351";2009-05-12 00:00:00,000;"3492";"Grocery";"Norte";17;2,73;0,09;7;3,2;"Débito"
"87175";2011-06-20 00:00:00,000;"2822";"Grocery";"Norte";20;180,32;0,27;11;3,2;"Débito"
"106520";2016-07-31 00:00:00,000;"5310";"Grocery";"Norte";16;205,71;0,27;6;3,9;"Débito"
"35060";2007-11-25 00:00:00,000;"5761";"Grocery";"Norte";8;41,29;0,28;4;4,2;"Débito"
"46020";2008-06-14 00:00:00,000;"6529";"Grocery";"Norte";3;3,31;0,03;2;4,8;"Débito"
"44080";2006-09-24 00:00:00,000;"3384";"Grocery";"Norte";4;7,01;0,06;13;3,3;"Débito"
"103808";2026-05-30 00:00:00,000;"1653";"Grocery";"Norte";7;3,88;0,12;2;2,8;"Débito"
"31000";2017-07-12 00:00:00,000;"5850";"Grocery";"Norte";2;261,05;0,28;1;3,9;"Débito"
"74274";2025-06-30 00:00:00,000;"2671";"Grocery";"Norte";5;28,39;0,19;25;2;"Débito"
"109060";2017-12-07 00:00:00,000;"3770";"Grocery";"Norte";12;477,61;0,03;22;4,7;"Débito"
"17312";2008-07-31 00:00:00,000;"1858";"Grocery";"Norte";5;522,42;0,06;11;4,8;"Débito"
"94987";2019-03-15 00:00:00,000;"2531";"Grocery";"Norte";23;7,53;0,2;8;3,7;"Débito"
"74314";2007-01-11 00:00:00,000;"5857";"Grocery";"Norte";13;11,39;0,08;2;4,4;"Débito"
"90339";2012-08-29 00:00:00,000;"6057";"Grocery";"Norte";19;10,09;0,28;22;3,8;"Débito"
"74613";2017-08-13 00:00:00,000;"1940";"Grocery";"Norte";11;59,1;0,22;8;4,7;"Débito"
"70050";2007-11-15 00:00:00,000;"3746";"Grocery";"Norte";2;63,48;0,27;19;4;"Débito"
"71255";2012-07-15 00:00:00,000;"2483";"Grocery";"Norte";25;12,14;0,26;10;3,9;"Débito"
"22500";2007-12-03 00:00:00,000;"2710";"Grocery";"Norte";3;421,81;0,16;23;3,4;"Débito"
"69150";2004-08-15 00:00:00,000;"5016";"Grocery";"Norte";3;534,57;0,02;10;3,3;"Débito"
"112642";2014-04-13 00:00:00,000;"4109";"Grocery";"Norte";6;380,06;0,28;10;3,4;"Débito"
"35705";2017-05-26 00:00:00,000;"3524";"Grocery";"Norte";6;822,83;0,21;2;4,2;"Débito"
"57635";2025-06-15 00:00:00,000;"5214";"Grocery";"Norte";21;2,79;0,22;23;3,8;"Débito"
"98147";2012-06-10 00:00:00,000;"5914";"Grocery";"Norte";26;24,76;0,19;3;2,2;"Débito"
"109411";2006-05-13 00:00:00,000;"3852";"Grocery";"Norte";15;91,04;0,17;11;3,6;"Débito"
"22133";2021-11-08 00:00:00,000;"2544";"Grocery";"Norte";2;58,82;0,14;11;4,7;"Débito"
"74964";2026-04-03 00:00:00,000;"5244";"Grocery";"Norte";2;10,89;0,12;24;3;"Débito"
"24465";2019-07-24 00:00:00,000;"3369";"Grocery";"Norte";14;129,9;0,17;2;4,8;"Débito"
"108032";2005-02-16 00:00:00,000;"6046";"Grocery";"Norte";16;551,85;0,22;18;3,7;"Débito"
"29109";2017-04-10 00:00:00,000;"4903";"Grocery";"Norte";4;5,52;0,13;18;4,6;"Débito"
"93245";2012-07-01 00:00:00,000;"5951";"Grocery";"Norte";2;18,75;0,05;18;3,8;"Débito"
"49527";2022-11-22 00:00:00,000;"4355";"Grocery";"Norte";19;7,02;0,02;10;2,5;"Débito"
"38540";2022-03-08 00:00:00,000;"2274";"Grocery";"Norte";20;28,66;0,15;9;4,5;"Débito"
"69929";2004-09-02 00:00:00,000;"4621";"Grocery";"Norte";15;6,29;0,14;20;3,5;"Débito"
"78195";2020-12-24 00:00:00,000;"5820";"Grocery";"Norte";4;23,78;0,09;17;4;"Débito"
"43471";2010-05-26 00:00:00,000;"5530";"Grocery";"Norte";6;410,87;0,29;17;3;"Débito"
"78031";2023-01-13 00:00:00,000;"5091";"Grocery";"Norte";21;23,09;0,26;2;4,2;"Débito"
"53464";2024-08-12 00:00:00,000;"2283";"Grocery";"Norte";2;45,05;0,06;6;3,3;"Débito"
"46118";2013-10-12 00:00:00,000;"6009";"Grocery";"Norte";20;1059,33;0,15;10;3,9;"Débito"
"64043";2009-11-29 00:00:00,000;"6590";"Grocery";"Norte";8;426,89;0,11;14;4;"Débito"
"38507";2023-12-06 00:00:00,000;"6621";"Grocery";"Norte";5;7,92;0,28;26;4,9;"Débito"
"26833";2022-04-27 00:00:00,000;"2016";"Grocery";"Norte";7;177,55;0,26;8;3;"Débito"
"25399";2007-05-04 00:00:00,000;"3566";"Grocery";"Norte";8;7,04;0,07;24;3,3;"Débito"
"114959";2018-04-22 00:00:00,000;"1268";"Grocery";"Norte";13;947,71;0,04;21;2,8;"Débito"
"71357";2004-06-26 00:00:00,000;"5968";"Grocery";"Norte";24;67,86;0,24;1;3,5;"Débito"
"42356";2023-08-10 00:00:00,000;"4806";"Grocery";"Norte";18;387,38;0,05;18;2,9;"Débito"
"90532";2010-11-18 00:00:00,000;"3545";"Grocery";"Norte";15;443,68;0,11;1;2,7;"Débito"
"46647";2009-02-01 00:00:00,000;"5089";"Grocery";"Norte";9;36,67;0,14;25;3,8;"Débito"
"24001";2004-12-14 00:00:00,000;"1328";"Grocery";"Norte";16;11,63;0,04;12;4,2;"Débito"
"12741";2008-04-07 00:00:00,000;"1631";"Beleza e Cosméticos";"Norte";5;590,15;0,17;2;1,1;"Débito"
"59470";2020-02-10 00:00:00,000;"6040";"Beleza e Cosméticos";"Norte";3;314,99;0,2;14;3,2;"Débito"
"100091";2005-01-12 00:00:00,000;"4704";"Beleza e Cosméticos";"Norte";29;124,44;0,09;19;2,8;"Débito"
"13918";2023-03-24 00:00:00,000;"1618";"Beleza e Cosméticos";"Norte";3;437,55;0,27;2;1,6;"Débito"
"20051";2008-04-25 00:00:00,000;"3164";"Beleza e Cosméticos";"Norte";3;637,4;0,07;11;4,1;"Débito"
"21413";2006-06-03 00:00:00,000;"2759";"Beleza e Cosméticos";"Norte";6;137,71;0,2;15;3,6;"Débito"
"51226";2008-01-14 00:00:00,000;"5622";"Beleza e Cosméticos";"Norte";14;118,15;0,13;1;4,2;"Débito"
"15378";2013-11-05 00:00:00,000;"1633";"Beleza e Cosméticos";"Norte";8;515,22;0,05;16;3,6;"Débito"
"81418";2013-01-23 00:00:00,000;"2779";"Beleza e Cosméticos";"Norte";4;354,7;0,25;3;3,7;"Débito"
"66925";2021-02-24 00:00:00,000;"6918";"Beleza e Cosméticos";"Norte";5;445,29;0,1;10;3,6;"Débito"
"82054";2018-04-02 00:00:00,000;"6692";"Beleza e Cosméticos";"Norte";29;346,61;0,2;5;4,2;"Débito"
"75360";2010-09-15 00:00:00,000;"4303";"Beleza e Cosméticos";"Norte";17;11,25;0,19;18;3,6;"Débito"
"68255";2023-08-10 00:00:00,000;"3872";"Beleza e Cosméticos";"Norte";23;23,49;0,07;6;1,9;"Débito"
"46097";2007-07-27 00:00:00,000;"3592";"Beleza e Cosméticos";"Norte";27;7,12;0,11;13;4,8;"Débito"
"28792";2017-04-27 00:00:00,000;"2450";"Beleza e Cosméticos";"Norte";29;586,05;0,09;25;2,4;"Débito"
"39848";2015-03-16 00:00:00,000;"2720";"Beleza e Cosméticos";"Norte";18;444,65;0,27;18;2,9;"Débito"
"34903";2026-02-27 00:00:00,000;"1253";"Beleza e Cosméticos";"Norte";2;17,84;0,08;11;4;"Débito"
"10285";2014-01-07 00:00:00,000;"1001";"Beleza e Cosméticos";"Norte";4;312,83;0,22;10;1,6;"Débito"
"74151";2005-04-16 00:00:00,000;"6014";"Beleza e Cosméticos";"Norte";2;45,06;0,26;3;3,4;"Débito"
"35278";2008-01-24 00:00:00,000;"3175";"Beleza e Cosméticos";"Norte";13;400,84;0,27;1;2,8;"Débito"
"47144";2017-02-12 00:00:00,000;"3774";"Beleza e Cosméticos";"Norte";25;6,92;0,01;11;4,5;"Débito"
"16541";2007-01-14 00:00:00,000;"2548";"Beleza e Cosméticos";"Norte";10;13,39;0,06;4;4,7;"Débito"
"50468";2005-02-16 00:00:00,000;"4360";"Beleza e Cosméticos";"Norte";13;33,28;0,04;10;4;"Débito"
"13724";2026-06-18 00:00:00,000;"1069";"Beleza e Cosméticos";"Norte";2;394,33;0,34;7;1,5;"Débito"
"30444";2010-08-19 00:00:00,000;"2313";"Beleza e Cosméticos";"Norte";3;527,96;0,3;26;4,3;"Débito"
"29087";2025-07-05 00:00:00,000;"5726";"Beleza e Cosméticos";"Norte";17;513,55;0,13;18;2,8;"Débito"
"85431";2018-02-25 00:00:00,000;"5731";"Beleza e Cosméticos";"Norte";24;62,36;0,06;19;3;"Débito"
"46808";2017-03-14 00:00:00,000;"3175";"Beleza e Cosméticos";"Norte";2;982,63;0,27;13;4,4;"Débito"
"73244";2007-03-09 00:00:00,000;"6884";"Beleza e Cosméticos";"Norte";18;538,07;0,13;19;2,7;"Débito"
"53414";2010-10-19 00:00:00,000;"2875";"Beleza e Cosméticos";"Norte";5;37;0,14;5;2,7;"Débito"
"78216";2026-03-16 00:00:00,000;"5743";"Beleza e Cosméticos";"Norte";14;131,58;0,13;12;2,7;"Débito"
"12675";2025-01-21 00:00:00,000;"1836";"Beleza e Cosméticos";"Norte";4;372;0,3;3;4,5;"Débito"
"61495";2013-12-11 00:00:00,000;"6184";"Beleza e Cosméticos";"Norte";12;104,71;0,04;23;3,5;"Débito"
"87579";2009-04-23 00:00:00,000;"3877";"Beleza e Cosméticos";"Norte";11;8,31;0,11;2;4,5;"Débito"
"92963";2018-02-11 00:00:00,000;"3270";"Beleza e Cosméticos";"Norte";17;899,49;0,22;14;3,3;"Débito"
"85291";2011-05-19 00:00:00,000;"1965";"Beleza e Cosméticos";"Norte";10;3,15;0,1;24;3,9;"Débito"
"108605";2014-09-13 00:00:00,000;"3600";"Beleza e Cosméticos";"Norte";15;7,77;0,13;27;3,3;"Débito"
"49499";2017-04-26 00:00:00,000;"2097";"Beleza e Cosméticos";"Norte";2;1046,56;0,01;12;4,3;"Débito"
"61740";2005-03-23 00:00:00,000;"6614";"Beleza e Cosméticos";"Norte";28;741,75;0,13;20;3,5;"Débito"
"14426";2023-09-27 00:00:00,000;"1193";"Beleza e Cosméticos";"Norte";7;478,53;0,16;2;2,9;"Débito"
"87385";2022-05-13 00:00:00,000;"2255";"Beleza e Cosméticos";"Norte";6;184,93;0,14;19;3,8;"Débito"
"107163";2018-02-07 00:00:00,000;"2875";"Beleza e Cosméticos";"Norte";15;3,11;0,07;23;2,7;"Débito"
"85339";2016-02-10 00:00:00,000;"6744";"Beleza e Cosméticos";"Norte";25;34,81;0,19;1;2,3;"Débito"
"46222";2021-11-07 00:00:00,000;"6094";"Beleza e Cosméticos";"Norte";2;144,89;0,19;9;3;"Débito"
"10691";2026-07-14 00:00:00,000;"1987";"Beleza e Cosméticos";"Norte";6;414,98;0,06;8;4,6;"Débito"
"85744";2019-11-15 00:00:00,000;"4226";"Beleza e Cosméticos";"Norte";22;62,28;0,23;4;4,5;"Débito"
"10609";2025-11-12 00:00:00,000;"1116";"Beleza e Cosméticos";"Norte";7;518,9;0,32;5;1,2;"Débito"
"17799";2016-08-30 00:00:00,000;"4316";"Beleza e Cosméticos";"Norte";2;19,13;0,18;15;2,6;"Débito"
"12403";2020-11-19 00:00:00,000;"1956";"Beleza e Cosméticos";"Norte";5;357,87;0,34;6;1,2;"Débito"
"16965";2013-01-10 00:00:00,000;"2952";"Beleza e Cosméticos";"Norte";2;24,99;0,01;5;3,7;"Débito"
"80302";2024-03-01 00:00:00,000;"3558";"Beleza e Cosméticos";"Norte";4;631,43;0,15;3;3,9;"Débito"
"54671";2017-07-02 00:00:00,000;"1983";"Beleza e Cosméticos";"Norte";15;2,86;0,28;12;3,7;"Débito"
"13894";2008-08-13 00:00:00,000;"1617";"Beleza e Cosméticos";"Norte";6;413,84;0;4;3,9;"Débito"
"15687";2005-12-28 00:00:00,000;"1209";"Beleza e Cosméticos";"Norte";12;45,84;0,29;19;4,3;"Débito"
"108934";2005-08-05 00:00:00,000;"6826";"Beleza e Cosméticos";"Norte";21;241,76;0,24;13;4,1;"Débito"
"12121";2021-05-29 00:00:00,000;"1570";"Beleza e Cosméticos";"Norte";4;291,03;0,08;3;4;"Débito"
"39792";2018-10-10 00:00:00,000;"3489";"Beleza e Cosméticos";"Norte";4;979,6;0,26;2;2,8;"Débito"
"12422";2021-02-26 00:00:00,000;"1590";"Beleza e Cosméticos";"Norte";5;289,74;0,19;6;4,6;"Débito"
"12436";2016-10-15 00:00:00,000;"1915";"Beleza e Cosméticos";"Norte";4;391,86;0,09;9;1,4;"Débito"
"103300";2012-10-27 00:00:00,000;"4828";"Beleza e Cosméticos";"Norte";29;141,96;0,19;4;3,1;"Débito"
"50164";2007-06-29 00:00:00,000;"1266";"Beleza e Cosméticos";"Norte";28;66,23;0,1;18;3,8;"Débito"
"111224";2009-02-23 00:00:00,000;"4397";"Beleza e Cosméticos";"Norte";5;313,05;0,18;22;4,5;"Débito"
"34857";2014-01-13 00:00:00,000;"1634";"Beleza e Cosméticos";"Norte";17;25,93;0,27;25;4,5;"Débito"
