Data do Pedido;Categoria Produto;Região;Quantidade Vedida;Preço Unitário;Desconto;Quantidade de Dias Entrega;Avaliação do Cliente;Metodo de Pagamento;Valor total venda;Valor total desconto aplicado;Data do Pedido Dia;Data do Pedido Mês;Data do Pedido Ano
2015-08-09 00:00:00,000;"Esportes";"Nordeste";8;9,74;0,22;26;4,3;"Débito";60,7776;17,142400000000002;"09";"08";"2015"
2012-11-11 00:00:00,000;"Esportes";"Nordeste";29;92,04;0,09;4;4,9;"Débito";2428,9356000000002;240,2244;"11";"11";"2012"
2025-01-30 00:00:00,000;"Esportes";"Nordeste";1;116,94;0,16;21;2,7;"Débito";98,2296;18,7104;"30";"01";"2025"
2020-04-08 00:00:00,000;"Esportes";"Nordeste";10;13,17;0,11;3;3,9;"Débito";117,213;14,487000000000002;"08";"04";"2020"
2021-06-28 00:00:00,000;"Esportes";"Nordeste";1;11,59;0,23;28;3,7;"Débito";8,9242999999999988;2,6657;"28";"06";"2021"
2015-12-22 00:00:00,000;"Esportes";"Nordeste";1;2,8;0,19;8;3,7;"Débito";2,268;0,53199999999999992;"22";"12";"2015"
2011-04-22 00:00:00,000;"Esportes";"Nordeste";10;53,69;0,15;20;4,8;"Débito";456,365;80,535;"22";"04";"2011"
2021-10-26 00:00:00,000;"Esportes";"Nordeste";1;298,71;0,23;26;2,6;"Débito";230,00669999999997;68,7033;"26";"10";"2021"
2010-01-04 00:00:00,000;"Esportes";"Nordeste";3;9,36;0,28;10;4,1;"Débito";20,217599999999997;7,8624;"04";"01";"2010"
2015-09-28 00:00:00,000;"Esportes";"Nordeste";7;4,46;0,06;27;3,9;"Débito";29,3468;1,8732;"28";"09";"2015"
2009-02-04 00:00:00,000;"Esportes";"Nordeste";2;42,65;0,09;25;4,7;"Débito";77,62299999999999;7,677;"04";"02";"2009"
2009-10-26 00:00:00,000;"Esportes";"Nordeste";12;482,4;0,29;18;3,9;"Débito";4110,0480000000007;1678,752;"26";"10";"2009"
2012-11-05 00:00:00,000;"Esportes";"Nordeste";5;166,43;0,06;13;3;"Débito";782,221;49,928999999999995;"05";"11";"2012"
2020-04-28 00:00:00,000;"Esportes";"Nordeste";1;821,1;0,08;27;3,2;"Débito";755,412;65,688;"28";"04";"2020"
2007-07-24 00:00:00,000;"Esportes";"Nordeste";5;5,98;0,29;9;4,1;"Débito";21,229000000000006;8,671;"24";"07";"2007"
2010-10-05 00:00:00,000;"Esportes";"Nordeste";13;12,5;0,24;11;3,7;"Débito";123,5;39;"05";"10";"2010"
2025-03-16 00:00:00,000;"Esportes";"Nordeste";3;6,58;0,21;2;4,8;"Débito";15,5946;4,1453999999999995;"16";"03";"2025"
2019-02-10 00:00:00,000;"Esportes";"Nordeste";11;20,69;0,23;23;2,6;"Débito";175,2443;52,3457;"10";"02";"2019"
2024-01-30 00:00:00,000;"Esportes";"Nordeste";4;28,39;0,17;6;3,4;"Débito";94,2548;19,305200000000003;"30";"01";"2024"
2024-07-15 00:00:00,000;"Esportes";"Nordeste";16;2,66;0,04;3;4,1;"Débito";40,857600000000005;1,7024000000000001;"15";"07";"2024"
2011-07-09 00:00:00,000;"Esportes";"Nordeste";3;103,37;0,04;28;4,5;"Débito";297,7056;12,4044;"09";"07";"2011"
2021-04-09 00:00:00,000;"Esportes";"Nordeste";29;6,46;0,12;6;4,2;"Débito";164,85920000000002;22,4808;"09";"04";"2021"
2016-10-05 00:00:00,000;"Esportes";"Nordeste";6;21,63;0,21;1;4,5;"Débito";102,52619999999999;27,2538;"05";"10";"2016"
2009-10-19 00:00:00,000;"Esportes";"Nordeste";20;26,72;0,15;4;4,4;"Débito";454,24;80,16;"19";"10";"2009"
2024-08-12 00:00:00,000;"Esportes";"Nordeste";20;439,52;0,26;23;2,6;"Débito";6504,896;2285,504;"12";"08";"2024"
2014-04-22 00:00:00,000;"Esportes";"Nordeste";1;6,44;0,2;17;4,2;"Débito";5,152;1,2880000000000003;"22";"04";"2014"
2025-03-22 00:00:00,000;"Esportes";"Nordeste";10;17,03;0,23;9;3,7;"Débito";131,131;39,169000000000004;"22";"03";"2025"
2013-03-21 00:00:00,000;"Esportes";"Nordeste";12;68,01;0,11;7;1,9;"Débito";726,3468;89,7732;"21";"03";"2013"
2010-02-28 00:00:00,000;"Esportes";"Nordeste";21;35,17;0,19;1;2,6;"Débito";598,2417;140,3283;"28";"02";"2010"
2018-04-21 00:00:00,000;"Esportes";"Nordeste";1;3,28;0,2;16;4,1;"Débito";2,6239999999999997;0,656;"21";"04";"2018"
2009-08-12 00:00:00,000;"Esportes";"Nordeste";18;29,89;0,23;27;2,5;"Débito";414,2754;123,74460000000002;"12";"08";"2009"
2009-02-06 00:00:00,000;"Esportes";"Nordeste";19;525,15;0,2;7;2,8;"Débito";7982,28;1995,57;"06";"02";"2009"
2008-11-17 00:00:00,000;"Esportes";"Nordeste";14;99,04;0,05;25;3,9;"Débito";1317,2320000000002;69,328000000000017;"17";"11";"2008"
2020-03-14 00:00:00,000;"Esportes";"Nordeste";3;151,63;0,05;13;4,6;"Débito";432,14549999999997;22,744500000000002;"14";"03";"2020"
2022-09-17 00:00:00,000;"Esportes";"Nordeste";7;204,15;0,16;2;4,5;"Débito";1200,402;228,64800000000002;"17";"09";"2022"
2010-05-03 00:00:00,000;"Esportes";"Nordeste";3;2,74;0,13;25;4,5;"Débito";7,1514000000000006;1,0686;"03";"05";"2010"
2018-05-15 00:00:00,000;"Esportes";"Nordeste";4;14,49;0,27;21;1,9;"Débito";42,3108;15,6492;"15";"05";"2018"
2025-08-01 00:00:00,000;"Esportes";"Nordeste";4;128,14;0,13;2;3,7;"Débito";445,92719999999997;66,632799999999989;"01";"08";"2025"
2019-09-19 00:00:00,000;"Esportes";"Nordeste";3;14,14;0,17;1;3;"Débito";35,208600000000004;7,2114000000000011;"19";"09";"2019"
2013-03-12 00:00:00,000;"Esportes";"Nordeste";21;504,67;0,13;15;3,5;"Débito";9220,3209;1377,7491;"12";"03";"2013"
2010-04-18 00:00:00,000;"Esportes";"Nordeste";21;7,15;0,26;11;2,3;"Débito";111,111;39,039;"18";"04";"2010"
2019-12-01 00:00:00,000;"Esportes";"Nordeste";1;13,36;0,04;16;1,6;"Débito";12,8256;0,5344;"01";"12";"2019"
2011-01-04 00:00:00,000;"Esportes";"Nordeste";19;10,57;0,25;3;2,7;"Débito";150,6225;50,2075;"04";"01";"2011"
2020-01-29 00:00:00,000;"Esportes";"Nordeste";6;12,87;0,02;1;3,5;"Débito";75,675599999999989;1,5443999999999998;"29";"01";"2020"
2005-02-06 00:00:00,000;"Esportes";"Nordeste";19;8,04;0,2;8;3,7;"Débito";122,20799999999998;30,551999999999996;"06";"02";"2005"
2008-09-30 00:00:00,000;"Esportes";"Nordeste";6;15,28;0,03;21;2,4;"Débito";88,9296;2,7504;"30";"09";"2008"
2014-05-26 00:00:00,000;"Esportes";"Nordeste";9;10,03;0,22;23;1,4;"Débito";70,410599999999988;19,8594;"26";"05";"2014"
2013-04-08 00:00:00,000;"Esportes";"Nordeste";1;3,64;0,25;22;4,2;"Débito";2,73;0,91;"08";"04";"2013"
2008-06-29 00:00:00,000;"Esportes";"Nordeste";5;20,27;0,13;11;2,4;"Débito";88,1745;13,1755;"29";"06";"2008"
2019-11-14 00:00:00,000;"Esportes";"Nordeste";16;212,82;0,18;24;3,5;"Débito";2792,1983999999998;612,9216;"14";"11";"2019"
2011-07-09 00:00:00,000;"Esportes";"Nordeste";4;740,07;0,05;4;2,4;"Débito";2812,266;148,014;"09";"07";"2011"
2008-01-16 00:00:00,000;"Esportes";"Nordeste";2;9,75;0,16;11;4,3;"Débito";16,38;3,12;"16";"01";"2008"
2010-08-15 00:00:00,000;"Esportes";"Nordeste";7;108,99;0,1;25;4,6;"Débito";686,637;76,293;"15";"08";"2010"
2026-08-04 00:00:00,000;"Esportes";"Nordeste";24;324,78;0,13;13;3,1;"Débito";6781,4063999999989;1013,3136;"04";"08";"2026"
2015-12-31 00:00:00,000;"Esportes";"Nordeste";16;25,32;0,1;24;3,8;"Débito";364,608;40,512;"31";"12";"2015"
2025-03-08 00:00:00,000;"Esportes";"Nordeste";1;601,98;0,03;27;4,8;"Débito";583,9206;18,0594;"08";"03";"2025"
2021-09-30 00:00:00,000;"Esportes";"Nordeste";19;77,56;0,1;25;4,7;"Débito";1326,276;147,364;"30";"09";"2021"
2005-10-09 00:00:00,000;"Esportes";"Nordeste";16;400,46;0,23;10;4,4;"Débito";4933,6672;1473,6928;"09";"10";"2005"
2021-09-27 00:00:00,000;"Esportes";"Nordeste";18;9,42;0,04;27;2,7;"Débito";162,7776;6,7824000000000009;"27";"09";"2021"
2026-02-01 00:00:00,000;"Esportes";"Nordeste";1;37,69;0,22;4;3,6;"Débito";29,398199999999996;8,2918;"01";"02";"2026"
2013-05-16 00:00:00,000;"Esportes";"Nordeste";1;3,46;0,26;12;4,6;"Débito";2,5604;0,89960000000000007;"16";"05";"2013"
2012-02-08 00:00:00,000;"Esportes";"Nordeste";2;13,74;0,07;19;4,2;"Débito";25,5564;1,9236000000000002;"08";"02";"2012"
2011-03-29 00:00:00,000;"Esportes";"Nordeste";26;65,9;0,2;3;2,5;"Débito";1370,7200000000003;342,68000000000006;"29";"03";"2011"
2013-06-21 00:00:00,000;"Esportes";"Nordeste";19;72,34;0,29;7;4,8;"Débito";975,86660000000006;398,5934;"21";"06";"2013"
2011-06-01 00:00:00,000;"Esportes";"Nordeste";3;215,27;0,11;12;4,5;"Débito";574,7709;71,0391;"01";"06";"2011"
2020-12-31 00:00:00,000;"Esportes";"Nordeste";20;23,25;0,16;12;3,8;"Débito";390,6;74,4;"31";"12";"2020"
2006-12-28 00:00:00,000;"Esportes";"Nordeste";1;10,35;0,23;24;4,1;"Débito";7,9695;2,3805;"28";"12";"2006"
2013-07-27 00:00:00,000;"Esportes";"Nordeste";2;931,32;0,04;13;2,7;"Débito";1788,1344000000001;74,5056;"27";"07";"2013"
2024-12-28 00:00:00,000;"Esportes";"Nordeste";2;7,4;0,05;10;4;"Débito";14,06;0,7400000000000001;"28";"12";"2024"
2021-09-15 00:00:00,000;"Esportes";"Nordeste";5;52,3;0,03;1;4;"Débito";253,65499999999997;7,845;"15";"09";"2021"
2023-07-07 00:00:00,000;"Esportes";"Nordeste";25;117,07;0,02;28;3,8;"Débito";2868,215;58,534999999999989;"07";"07";"2023"
2015-07-08 00:00:00,000;"Esportes";"Nordeste";1;2,31;0,07;14;3,6;"Débito";2,1483;0,1617;"08";"07";"2015"
2023-04-22 00:00:00,000;"Esportes";"Nordeste";4;73,77;0,3;5;2,5;"Débito";206,55599999999998;88,523999999999987;"22";"04";"2023"
2019-03-16 00:00:00,000;"Esportes";"Nordeste";1;18,7;0,16;5;4,6;"Débito";15,707999999999998;2,992;"16";"03";"2019"
2023-06-01 00:00:00,000;"Esportes";"Nordeste";13;142,89;0,15;27;1,6;"Débito";1578,9344999999998;278,6355;"01";"06";"2023"
2009-09-09 00:00:00,000;"Esportes";"Nordeste";16;4,3;0,01;10;3,8;"Débito";68,112;0,688;"09";"09";"2009"
2004-08-18 00:00:00,000;"Esportes";"Nordeste";1;103,89;0,29;15;4,9;"Débito";73,7619;30,128099999999996;"18";"08";"2004"
2009-01-22 00:00:00,000;"Esportes";"Nordeste";29;14,92;0,29;10;2,3;"Débito";307,20279999999997;125,47719999999998;"22";"01";"2009"
2020-05-20 00:00:00,000;"Esportes";"Nordeste";26;3,81;0,04;27;2,4;"Débito";95,0976;3,9624;"20";"05";"2020"
2006-07-31 00:00:00,000;"Esportes";"Nordeste";14;12,72;0,29;4;4,8;"Débito";126,4368;51,6432;"31";"07";"2006"
2021-07-22 00:00:00,000;"Esportes";"Nordeste";7;5,44;0,12;27;3,8;"Débito";33,510400000000004;4,5696;"22";"07";"2021"
2013-12-25 00:00:00,000;"Esportes";"Nordeste";2;189,57;0,07;18;4,1;"Débito";352,6002;26,539800000000003;"25";"12";"2013"
2017-09-06 00:00:00,000;"Esportes";"Nordeste";5;6,35;0,21;15;3,1;"Débito";25,0825;6,6674999999999995;"06";"09";"2017"
2010-03-09 00:00:00,000;"Esportes";"Nordeste";28;22,32;0,22;18;2,6;"Débito";487,46880000000004;137,4912;"09";"03";"2010"
2013-09-13 00:00:00,000;"Esportes";"Nordeste";2;5,85;0,17;16;3,1;"Débito";9,7109999999999985;1,989;"13";"09";"2013"
2008-12-01 00:00:00,000;"Esportes";"Nordeste";2;294,63;0,28;20;2,2;"Débito";424,2672;164,99280000000002;"01";"12";"2008"
2023-12-04 00:00:00,000;"Esportes";"Nordeste";15;5,78;0,08;21;2,6;"Débito";79,76400000000001;6,9360000000000008;"04";"12";"2023"
2008-03-14 00:00:00,000;"Esportes";"Nordeste";3;14,69;0,2;6;3,6;"Débito";35,256;8,814;"14";"03";"2008"
2021-01-10 00:00:00,000;"Esportes";"Nordeste";8;32,47;0,14;27;3,1;"Débito";223,3936;36,3664;"10";"01";"2021"
2020-09-25 00:00:00,000;"Esportes";"Nordeste";20;3,72;0,23;1;4,1;"Débito";57,288000000000004;17,112000000000002;"25";"09";"2020"
2022-08-16 00:00:00,000;"Esportes";"Nordeste";25;48,93;0,09;3;4,5;"Débito";1113,1575;110,09249999999999;"16";"08";"2022"
2013-09-06 00:00:00,000;"Esportes";"Nordeste";5;2,38;0,13;8;3,5;"Débito";10,352999999999998;1,5470000000000002;"06";"09";"2013"
2009-01-14 00:00:00,000;"Esportes";"Nordeste";17;18,74;0,09;28;1,2;"Débito";289,9078;28,672199999999997;"14";"01";"2009"
2011-07-29 00:00:00,000;"Esportes";"Nordeste";3;31,58;0,07;4;4,1;"Débito";88,1082;6,6318;"29";"07";"2011"
2013-09-11 00:00:00,000;"Esportes";"Nordeste";2;857,04;0,05;27;3,4;"Débito";1628,376;85,704000000000008;"11";"09";"2013"
2016-06-03 00:00:00,000;"Esportes";"Nordeste";1;194,81;0,17;28;2,1;"Débito";161,6923;33,1177;"03";"06";"2016"
2017-12-18 00:00:00,000;"Esportes";"Nordeste";2;292,28;0,19;26;3,6;"Débito";473,49359999999996;111,06639999999999;"18";"12";"2017"
2019-09-15 00:00:00,000;"Esportes";"Nordeste";1;8,39;0,2;6;4,2;"Débito";6,7120000000000006;1,6780000000000002;"15";"09";"2019"
2016-11-13 00:00:00,000;"Esportes";"Nordeste";21;76,06;0,02;26;3,6;"Débito";1565,3148;31,945200000000003;"13";"11";"2016"
2015-12-20 00:00:00,000;"Esportes";"Nordeste";16;123,22;0,23;3;4,2;"Débito";1518,0704;453,44960000000003;"20";"12";"2015"
2016-08-03 00:00:00,000;"Esportes";"Nordeste";8;9,95;0,05;14;4,4;"Débito";75,61999999999999;3,98;"03";"08";"2016"
2010-07-09 00:00:00,000;"Esportes";"Nordeste";9;74,05;0,26;21;4,5;"Débito";493,173;173,277;"09";"07";"2010"
2013-06-15 00:00:00,000;"Esportes";"Nordeste";8;137,88;0,15;1;4,4;"Débito";937,584;165,456;"15";"06";"2013"
2013-10-09 00:00:00,000;"Esportes";"Nordeste";23;160,45;0,18;19;4,7;"Débito";3026,0869999999995;664,26299999999992;"09";"10";"2013"
2018-05-01 00:00:00,000;"Esportes";"Nordeste";2;45,03;0,23;3;4,6;"Débito";69,3462;20,713800000000003;"01";"05";"2018"
2018-05-12 00:00:00,000;"Esportes";"Nordeste";1;103,61;0,28;2;2,8;"Débito";74,5992;29,010800000000003;"12";"05";"2018"
2005-05-06 00:00:00,000;"Esportes";"Nordeste";9;31,97;0,23;9;2,7;"Débito";221,55209999999997;66,177900000000008;"06";"05";"2005"
2022-09-01 00:00:00,000;"Esportes";"Nordeste";1;14,58;0,26;27;3,1;"Débito";10,789200000000001;3,7908;"01";"09";"2022"
2012-05-07 00:00:00,000;"Esportes";"Nordeste";8;130,91;0,07;1;3,1;"Débito";973,97039999999993;73,3096;"07";"05";"2012"
2020-12-06 00:00:00,000;"Esportes";"Nordeste";18;67,32;0,14;9;3,5;"Débito";1042,1136;169,6464;"06";"12";"2020"
2014-01-28 00:00:00,000;"Esportes";"Nordeste";1;98,05;0,23;4;3,9;"Débito";75,498499999999993;22,5515;"28";"01";"2014"
2016-05-08 00:00:00,000;"Esportes";"Nordeste";7;8,59;0,22;22;2,4;"Débito";46,901399999999995;13,2286;"08";"05";"2016"
2024-03-09 00:00:00,000;"Esportes";"Nordeste";1;54,93;0,26;25;4,6;"Débito";40,6482;14,2818;"09";"03";"2024"
2024-01-03 00:00:00,000;"Esportes";"Nordeste";3;32,57;0,28;25;3,4;"Débito";70,3512;27,358800000000002;"03";"01";"2024"
2007-09-22 00:00:00,000;"Esportes";"Nordeste";5;144,73;0,03;22;2,8;"Débito";701,94049999999993;21,7095;"22";"09";"2007"
2016-09-20 00:00:00,000;"Esportes";"Nordeste";16;716,06;0,11;9;3,2;"Débito";10196,694399999998;1260,2656;"20";"09";"2016"
2010-05-01 00:00:00,000;"Esportes";"Nordeste";3;3,81;0,02;22;2,7;"Débito";11,2014;0,22860000000000003;"01";"05";"2010"
2009-03-17 00:00:00,000;"Esportes";"Nordeste";4;157,54;0,04;19;4,2;"Débito";604,95359999999994;25,2064;"17";"03";"2009"
2004-10-29 00:00:00,000;"Esportes";"Nordeste";13;21,39;0,02;14;2,6;"Débito";272,5086;5,5614;"29";"10";"2004"
2010-11-29 00:00:00,000;"Esportes";"Nordeste";17;650,84;0,03;17;3,8;"Débito";10732,3516;331,9284;"29";"11";"2010"
2023-08-25 00:00:00,000;"Esportes";"Nordeste";18;9,53;0,23;6;2,5;"Débito";132,08579999999998;39,4542;"25";"08";"2023"
2013-12-10 00:00:00,000;"Esportes";"Nordeste";4;38,8;0,26;22;4,2;"Débito";114,84799999999998;40,352;"10";"12";"2013"
2025-09-15 00:00:00,000;"Esportes";"Nordeste";14;11,52;0,1;6;4,1;"Débito";145,15200000000002;16,128;"15";"09";"2025"
2008-06-02 00:00:00,000;"Esportes";"Nordeste";12;148,33;0,1;25;2,4;"Débito";1601,9640000000002;177,99600000000004;"02";"06";"2008"
2017-04-23 00:00:00,000;"Esportes";"Nordeste";5;5,22;0,06;23;2,9;"Débito";24,534;1,5659999999999998;"23";"04";"2017"
2009-07-28 00:00:00,000;"Esportes";"Nordeste";14;7,57;0,14;4;3,6;"Débito";91,142800000000008;14,837200000000001;"28";"07";"2009"
2019-01-22 00:00:00,000;"Esportes";"Nordeste";11;204,87;0,22;3;3,8;"Débito";1757,7846;495,78540000000004;"22";"01";"2019"
2023-09-16 00:00:00,000;"Esportes";"Nordeste";18;73,8;0,26;2;4,2;"Débito";983,01599999999985;345,38399999999996;"16";"09";"2023"
2019-10-13 00:00:00,000;"Esportes";"Nordeste";15;27,63;0,09;25;3,1;"Débito";377,1495;37,3005;"13";"10";"2019"
2021-01-01 00:00:00,000;"Esportes";"Nordeste";14;10,94;0,08;5;3,2;"Débito";140,9072;12,2528;"01";"01";"2021"
2023-03-25 00:00:00,000;"Esportes";"Nordeste";3;499,09;0,25;16;4,9;"Débito";1122,9524999999999;374,3175;"25";"03";"2023"
2011-05-29 00:00:00,000;"Esportes";"Nordeste";9;631,01;0,07;24;4,2;"Débito";5281,5536999999995;397,53630000000004;"29";"05";"2011"
2005-02-09 00:00:00,000;"Esportes";"Nordeste";1;195,77;0,17;25;3,2;"Débito";162,4891;33,2809;"09";"02";"2005"
2014-12-17 00:00:00,000;"Esportes";"Nordeste";9;32,09;0,22;16;4,6;"Débito";225,2718;63,53820000000001;"17";"12";"2014"
2026-02-19 00:00:00,000;"Esportes";"Nordeste";1;47,54;0,06;20;3,7;"Débito";44,687599999999996;2,8524;"19";"02";"2026"
2019-04-27 00:00:00,000;"Esportes";"Nordeste";2;4,61;0,19;5;4,3;"Débito";7,4682;1,7518000000000002;"27";"04";"2019"
2023-05-03 00:00:00,000;"Esportes";"Nordeste";13;47,27;0,04;1;3,3;"Débito";589,9296;24,580400000000004;"03";"05";"2023"
2022-08-13 00:00:00,000;"Esportes";"Nordeste";17;4,16;0,27;21;3,9;"Débito";51,6256;19,094400000000004;"13";"08";"2022"
2018-08-09 00:00:00,000;"Esportes";"Nordeste";28;11,04;0,28;22;3,4;"Débito";222,56639999999996;86,5536;"09";"08";"2018"
2009-01-22 00:00:00,000;"Esportes";"Nordeste";4;236,17;0,25;2;2,7;"Débito";708,51;236,17;"22";"01";"2009"
2014-10-09 00:00:00,000;"Esportes";"Nordeste";1;27,66;0,19;3;3,9;"Débito";22,404600000000002;5,2554;"09";"10";"2014"
2012-01-15 00:00:00,000;"Esportes";"Nordeste";16;220,57;0,3;8;1,8;"Débito";2470,384;1058,7359999999999;"15";"01";"2012"
2010-11-13 00:00:00,000;"Esportes";"Nordeste";6;222,23;0,14;2;4,7;"Débito";1146,7068;186,6732;"13";"11";"2010"
2018-10-12 00:00:00,000;"Esportes";"Nordeste";3;75,38;0,24;19;4,4;"Débito";171,8664;54,273599999999988;"12";"10";"2018"
2009-08-19 00:00:00,000;"Esportes";"Nordeste";18;92,34;0,24;18;3;"Débito";1263,2112000000002;398,9088;"19";"08";"2009"
2023-08-16 00:00:00,000;"Esportes";"Nordeste";12;57,96;0,27;15;2,9;"Débito";507,7296;187,7904;"16";"08";"2023"
2026-06-14 00:00:00,000;"Esportes";"Nordeste";1;114,73;0,17;20;3,6;"Débito";95,2259;19,5041;"14";"06";"2026"
2020-10-01 00:00:00,000;"Esportes";"Nordeste";5;67,85;0,27;3;4,9;"Débito";247,65249999999997;91,5975;"01";"10";"2020"
2009-10-04 00:00:00,000;"Esportes";"Nordeste";2;47,11;0,05;28;3,2;"Débito";89,509;4,711;"04";"10";"2009"
2021-04-02 00:00:00,000;"Esportes";"Nordeste";3;17,98;0,22;5;4,6;"Débito";42,0732;11,8668;"02";"04";"2021"
2015-05-18 00:00:00,000;"Esportes";"Nordeste";29;418,61;0,01;28;1,8;"Débito";12018,2931;121,39690000000002;"18";"05";"2015"
2021-07-23 00:00:00,000;"Esportes";"Nordeste";17;464,87;0,01;16;4;"Débito";7823,7621;79,0279;"23";"07";"2021"
2016-12-20 00:00:00,000;"Esportes";"Nordeste";11;791,93;0,29;18;4,3;"Débito";6184,9733000000006;2526,2566999999995;"20";"12";"2016"
2008-09-16 00:00:00,000;"Esportes";"Nordeste";14;397,96;0,29;12;3,5;"Débito";3955,7224;1615,7175999999997;"16";"09";"2008"
2022-07-11 00:00:00,000;"Esportes";"Nordeste";5;1002,81;0,07;5;2,7;"Débito";4663,0665;350,98350000000005;"11";"07";"2022"
2012-05-08 00:00:00,000;"Esportes";"Nordeste";1;26,52;0,24;21;4,4;"Débito";20,1552;6,3648;"08";"05";"2012"
2023-10-19 00:00:00,000;"Esportes";"Nordeste";14;87,03;0,05;22;2,3;"Débito";1157,499;60,921000000000006;"19";"10";"2023"
2013-04-17 00:00:00,000;"Esportes";"Nordeste";6;224,67;0,02;19;2,3;"Débito";1321,0595999999998;26,9604;"17";"04";"2013"
2018-02-05 00:00:00,000;"Esportes";"Nordeste";24;873,41;0,1;22;2;"Débito";18865,656;2096,184;"05";"02";"2018"
2021-02-05 00:00:00,000;"Esportes";"Nordeste";12;202,76;0,08;24;4,9;"Débito";2238,4704;194,64960000000002;"05";"02";"2021"
2010-07-04 00:00:00,000;"Esportes";"Nordeste";20;516,81;0,2;10;3;"Débito";8268,96;2067,24;"04";"07";"2010"
2010-10-26 00:00:00,000;"Esportes";"Nordeste";10;683,77;0,26;20;3,1;"Débito";5059,8979999999992;1777,8020000000001;"26";"10";"2010"
2017-01-31 00:00:00,000;"Esportes";"Nordeste";11;2,7;0,29;9;3,3;"Débito";21,087000000000003;8,613;"31";"01";"2017"
2018-03-24 00:00:00,000;"Esportes";"Nordeste";28;292,28;0,3;19;3,5;"Débito";5728,688;2455,1519999999996;"24";"03";"2018"
2024-01-07 00:00:00,000;"Esportes";"Nordeste";15;13,18;0,05;7;3,9;"Débito";187,815;9,885;"07";"01";"2024"
2024-02-23 00:00:00,000;"Esportes";"Nordeste";16;2,72;0,06;14;2,8;"Débito";40,9088;2,6112;"23";"02";"2024"
2012-11-29 00:00:00,000;"Esportes";"Nordeste";24;11,77;0,3;25;4,4;"Débito";197,73600000000002;84,744;"29";"11";"2012"
2011-07-19 00:00:00,000;"Esportes";"Nordeste";1;252,99;0,16;2;3,9;"Débito";212,51160000000002;40,4784;"19";"07";"2011"
2025-02-06 00:00:00,000;"Esportes";"Nordeste";13;55,56;0,14;18;4,4;"Débito";621,1608;101,11920000000002;"06";"02";"2025"
2018-03-11 00:00:00,000;"Esportes";"Nordeste";2;176,64;0,07;22;4,4;"Débito";328,55039999999997;24,7296;"11";"03";"2018"
2018-11-14 00:00:00,000;"Esportes";"Nordeste";18;717,15;0,07;9;3,6;"Débito";12005,090999999999;903,60900000000015;"14";"11";"2018"
2009-08-10 00:00:00,000;"Esportes";"Nordeste";23;3,66;0,27;16;3,2;"Débito";61,451400000000007;22,7286;"10";"08";"2009"
2025-09-04 00:00:00,000;"Esportes";"Nordeste";5;2,4;0,22;17;2,6;"Débito";9,36;2,64;"04";"09";"2025"
2008-08-16 00:00:00,000;"Esportes";"Nordeste";24;3,32;0,11;4;4,6;"Débito";70,9152;8,7648;"16";"08";"2008"
2022-04-14 00:00:00,000;"Esportes";"Nordeste";11;110,33;0,07;24;3;"Débito";1128,6759;84,954100000000011;"14";"04";"2022"
2017-06-11 00:00:00,000;"Esportes";"Nordeste";5;491,66;0,03;12;4,8;"Débito";2384,5510000000004;73,749;"11";"06";"2017"
2021-01-11 00:00:00,000;"Esportes";"Nordeste";14;5,83;0,27;23;4,6;"Débito";59,582600000000006;22,0374;"11";"01";"2021"
2022-10-24 00:00:00,000;"Esportes";"Nordeste";12;697,46;0,07;9;2,8;"Débito";7783,6536;585,86640000000011;"24";"10";"2022"
2023-05-26 00:00:00,000;"Esportes";"Nordeste";4;26,98;0,02;2;4,1;"Débito";105,7616;2,1584;"26";"05";"2023"
2005-08-23 00:00:00,000;"Esportes";"Nordeste";23;9,3;0,04;2;4,4;"Débito";205,34400000000002;8,5560000000000009;"23";"08";"2005"
2013-12-08 00:00:00,000;"Esportes";"Nordeste";11;21,18;0,12;4;2,1;"Débito";205,0224;27,9576;"08";"12";"2013"
2007-05-15 00:00:00,000;"Esportes";"Nordeste";18;250,05;0,28;23;4,6;"Débito";3240,648;1260,2520000000002;"15";"05";"2007"
2005-03-13 00:00:00,000;"Esportes";"Nordeste";1;518,48;0,23;22;3,1;"Débito";399,2296;119,25040000000001;"13";"03";"2005"
2005-01-18 00:00:00,000;"Esportes";"Nordeste";16;2,58;0,24;28;4,3;"Débito";31,3728;9,9072;"18";"01";"2005"
2015-02-19 00:00:00,000;"Esportes";"Nordeste";10;4,94;0,09;13;3,4;"Débito";44,954;4,446;"19";"02";"2015"
2013-07-23 00:00:00,000;"Esportes";"Nordeste";2;798,76;0,03;1;3,4;"Débito";1549,5944;47,925599999999996;"23";"07";"2013"
2024-12-14 00:00:00,000;"Esportes";"Nordeste";9;2,9;0,14;17;3,8;"Débito";22,445999999999998;3,6540000000000004;"14";"12";"2024"
2012-03-05 00:00:00,000;"Grocery";"Nordeste";1;3,46;0,29;14;3,9;"Débito";2,4566;1,0033999999999998;"05";"03";"2012"
2011-02-21 00:00:00,000;"Grocery";"Nordeste";22;18,45;0,17;13;3,9;"Débito";336,897;69,003;"21";"02";"2011"
2018-07-02 00:00:00,000;"Grocery";"Nordeste";6;19,08;0,1;13;3,7;"Débito";103,03199999999998;11,448;"02";"07";"2018"
2024-04-16 00:00:00,000;"Grocery";"Nordeste";28;525,58;0,05;17;2,3;"Débito";13980,428000000002;735,81200000000013;"16";"04";"2024"
