ID do PEDIDO;DATA DO PEDIDO;fk_tbclientes_id_cliente;CaTeGoRiA Produto;nm_regiao;qtd.;Preço Unitário (R$);dixconto;método-pagamento;dias_para_entrega;nr_estrelas_cliente
19339;10/07/2008;2872;Eletrônicos;Nordeste;2;545.43;0.2;PIX;13;3.6
37611;7/27/2011;3136;Esportes;Centro-Oeste;13;76.24;0.1;Crédit0;20;3.8
60949;7/16/2008;1642;Eletrônicos;Sudeste;1;12.08;0.25;B0let0;11;5.0
37806;3/23/2019;4342;Casa;Sul;3;11.02;0.22;B0let0;11;2.1
98518;02/12/2025;6554;Automotivo;Sudeste;12;3.28;0.23;PIX;5;2.6
21988;09/02/2018;2549;Brinquedos;Nordeste;8;984.98;0.09;Crédit0;10;5.0
113390;01/07/2020;2672;Brinquedos;Sul;4;73.84;0.02;B0let0;15;4.0
25253;2/16/2013;2924;Eletrônicos;Sul;24;679.4;0.18;Débit0;10;4.6
110340;10/21/2015;4756;Beleza e Cosméticos;Centro-Oeste;2;443.54;0.21;PIX;1;2.0
51255;01/12/2007;1090;Esportes;Sudeste;4;17.15;0.16;B0let0;14;4.3
91469;01/11/2016;2646;Roupas e Acessórios;Sudeste;4;5.68;0.15;B0let0;16;3.3
68129;11/20/2016;4866;Beleza e Cosméticos;Centro-Oeste;25;164.02;0.28;B0let0;11;5.0
12192;4/26/2013;1260;Roupas e Acessórios;Nordeste;3;356.06;0.23;PIX;11;2.2
66571;5/14/2019;5522;Roupas e Acessórios;Nordeste;13;59.53;0.06;Débit0;25;4.3
91494;5/22/2013;3119;Casa;Centro-Oeste;10;290.34;0.26;B0let0;1;2.8
17926;1/20/2005;5294;Grocery;Sul;21;3.52;0.19;Crédit0;13;3.6
29004;09/04/2023;2798;Roupas e Acessórios;Sul;16;730.69;0.05;B0let0;7;3.0
101214;10/18/2013;2113;Casa;Sul;1;3.6;0.09;PIX;3;5.0
48119;4/24/2022;3572;Roupas e Acessórios;Norte;8;17.5;0.3;Débit0;11;4.6
50779;11/09/2008;4149;Casa;Sul;6;120.32;0.05;B0let0;26;3.7
46788;10/03/2015;3876;Esportes;Centro-Oeste;17;56.87;0.22;Crédit0;16;1.9
112149;4/23/2024;4968;Casa;Sudeste;2;106.58;0.28;B0let0;7;3.3
31652;01/01/2017;5939;Mobília;Nordeste;17;7.12;0.25;Crédit0;3;1.9
20044;8/27/2012;4376;Casa;Sudeste;10;3.2;0.25;B0let0;17;3.4
30472;3/29/2016;3172;Eletrônicos;Nordeste;6;13.79;0.17;Crédit0;7;3.0
30281;03/08/2017;4366;Automotivo;Sul;6;1095.19;0.02;Crédit0;6;4.0
74541;09/07/2016;5848;Roupas e Acessórios;Sudeste;19;5.36;0.07;PIX;7;5.0
84570;04/04/2005;3642;Beleza e Cosméticos;Sul;6;56.47;0.13;B0let0;23;1.9
89801;02/01/2021;5753;Casa;Centro-Oeste;21;119.56;0.23;PIX;27;3.2
55940;12/07/2014;6049;Saúde;Sul;3;295.67;0.18;PIX;21;4.0
67603;04/01/2014;2397;Automotivo;Sul;3;39.67;0.1;PIX;19;5.0
98514;07/06/2013;5840;Casa;Sudeste;12;381.06;0.26;B0let0;8;4.4
51875;3/18/2013;1984;Beleza e Cosméticos;Nordeste;1;665.35;0.27;PIX;2;5.0
68835;01/10/2023;3856;Esportes;Centro-Oeste;4;8.8;0.28;B0let0;26;4.2
102469;05/01/2017;4967;Grocery;Sudeste;5;18.57;0.02;Crédit0;2;2.9
81697;7/23/2013;6433;Pets;Centro-Oeste;8;3.32;0.08;PIX;16;5.0
74112;9/15/2016;6244;Beleza e Cosméticos;Centro-Oeste;13;7.6;0.11;Débit0;7;3.7
42692;7/31/2019;1438;Beleza e Cosméticos;Sudeste;22;25.93;0.24;Crédit0;2;3.8
51147;05/06/2019;2073;Eletrônicos;Sul;1;452.42;0.09;Débit0;3;3.6
77938;10/23/2011;3417;Beleza e Cosméticos;Nordeste;16;86.75;0.16;PIX;18;3.3
50776;12/11/2006;1595;Beleza e Cosméticos;Nordeste;1;137.32;0.24;Crédit0;2;3.7
43086;9/23/2014;6086;Roupas e Acessórios;Nordeste;2;10.97;0.03;B0let0;3;4.8
40623;02/12/2004;5295;Beleza e Cosméticos;Nordeste;29;84.83;0.21;PIX;16;2.6
90743;09/09/2013;6301;Eletrônicos;Nordeste;1;701.99;0.04;Débit0;13;1.9
68782;8/20/2007;2142;Eletrônicos;Sul;2;3.61;0.05;Débit0;22;3.2
85978;5/26/2014;6376;Livros;Nordeste;2;1000.23;0.19;Crédit0;27;3.9
40284;10/11/2005;5964;Beleza e Cosméticos;Sudeste;4;19.56;0.3;Crédit0;4;3.9
73234;09/12/2019;6796;Beleza e Cosméticos;Sudeste;27;6.06;0.17;PIX;12;5.0
83935;12/13/2008;6845;Eletrônicos;Sudeste;13;240.89;0.14;PIX;10;3.7
99664;01/01/2021;1485;Esportes;Norte;29;317.39;0.07;PIX;2;3.9
49946;09/09/2021;2783;Grocery;Sudeste;26;15.32;0.1;PIX;28;1.6
72472;02/01/2005;4460;Casa;Nordeste;12;692.53;0.13;B0let0;28;4.9
93476;1/25/2005;5832;Grocery;Centro-Oeste;3;630.88;0.19;PIX;6;2.5
88650;1/19/2018;6326;Brinquedos;Sul;20;8.25;0.07;PIX;26;1.7
17026;11/05/2012;4964;Casa;Centro-Oeste;1;70.03;0.16;PIX;4;2.7
87940;11/06/2020;3521;Mobília;Centro-Oeste;25;7.01;0.15;Débit0;6;3.0
28460;10/03/2014;4133;Esportes;Sul;1;102.84;0.29;PIX;17;4.1
11206;06/06/2024;1256;Casa;Norte;1;392.92;0.09;Débit0;6;1.3
101372;03/01/2021;1041;Casa;Sudeste;6;4.01;0.18;B0let0;8;2.9
48015;3/29/2012;4542;Roupas e Acessórios;Sudeste;20;3.04;0.2;B0let0;11;3.5
104444;10/28/2014;4094;Automotivo;Norte;14;43.69;0.07;Débit0;7;1.3
94776;12/01/2017;6420;Saúde;Sudeste;17;22.57;0.25;PIX;2;3.2
46114;12/29/2014;3574;Casa;Nordeste;1;25.36;0.28;Débit0;26;4.6
83732;04/10/2005;5971;Saúde;Norte;1;16.75;0.04;B0let0;5;3.8
17245;5/22/2006;5372;Grocery;Sul;11;5.31;0.13;B0let0;23;4.4
63081;11/28/2007;6792;Esportes;Norte;19;135.27;0.2;Crédit0;28;3.1
113379;05/04/2006;3666;Saúde;Nordeste;27;8.09;0.29;B0let0;7;3.9
32300;2/21/2025;4102;Casa;Norte;28;14.73;0.26;PIX;7;3.6
58702;12/27/2023;6152;Esportes;Sudeste;10;298.49;0.14;PIX;26;3.0
87499;05/10/2013;4803;Beleza e Cosméticos;Sul;12;4.71;0.26;PIX;27;4.6
28897;3/21/2020;3373;Casa;Nordeste;27;23.41;0.27;Crédit0;21;3.2
105776;5/25/2015;2023;Automotivo;Sul;2;10.94;0.17;PIX;11;4.6
57224;10/21/2008;2149;Roupas e Acessórios;Sudeste;5;10.28;0.25;PIX;13;2.5
92959;12/26/2013;5328;Grocery;Sudeste;17;258.1;0.26;Crédit0;3;3.8
89709;1/18/2021;4385;Esportes;Centro-Oeste;16;10.38;0.1;B0let0;15;3.5
83372;7/17/2014;6793;Eletrônicos;Nordeste;7;3.83;0.09;Débit0;7;3.6
43771;03/02/2026;5588;Mobília;Sudeste;1;194.14;0.04;Débit0;4;5.0
42682;9/20/2023;1455;Grocery;Sudeste;4;160.6;0.09;B0let0;12;4.8
42332;4/15/2005;4503;Roupas e Acessórios;Norte;18;676.26;0.3;PIX;10;3.4
35209;12/29/2017;5145;Roupas e Acessórios;Sudeste;6;69.97;0.09;B0let0;10;4.4
66738;04/07/2013;1066;Livros;Sudeste;1;648.49;0.27;Crédit0;14;3.0
37498;7/26/2007;6823;Casa;Sul;16;633.46;0.17;PIX;14;4.3
60673;12/01/2016;4327;Eletrônicos;Norte;3;4.63;0.19;Débit0;19;5.0
69358;9/16/2012;1679;Casa;Centro-Oeste;5;3.07;0.2;PIX;18;4.3
62158;10/05/2013;2225;Livros;Nordeste;19;278.5;0.26;PIX;23;2.1
13228;08/08/2012;1842;Eletrônicos;Nordeste;5;295.04;0.21;PIX;1;1.5
26234;10/07/2021;5876;Esportes;Sul;16;3.38;0.16;PIX;11;4.6
101560;11/09/2012;4128;Mobília;Nordeste;4;494.5;0.21;PIX;6;4.1
22711;5/19/2024;4177;Roupas e Acessórios;Sul;15;55.64;0.06;Crédit0;2;2.4
31433;9/29/2018;3029;Eletrônicos;Sudeste;6;10.51;0.01;PIX;2;5.0
19696;7/29/2018;1652;Roupas e Acessórios;Nordeste;1;372.13;0.24;PIX;11;4.5
111048;10/25/2012;2460;Brinquedos;Sudeste;1;7.65;0.19;B0let0;7;5.0
20195;08/04/2020;3791;Grocery;Centro-Oeste;14;298.26;0.3;B0let0;11;3.9
62819;9/18/2021;1108;Eletrônicos;Nordeste;4;6.2;0.19;Crédit0;2;3.7
49750;09/10/2010;5116;Eletrônicos;Sudeste;5;3.52;0.06;PIX;16;3.4
68695;10/04/2017;1513;Grocery;Norte;27;20.09;0.04;Crédit0;5;5.0
58741;02/08/2009;1124;Beleza e Cosméticos;Sul;23;104.77;0.15;PIX;17;4.5
61106;8/25/2008;1016;Casa;Sudeste;19;300.31;0.24;PIX;28;3.2
11053;5/21/2015;1716;Eletrônicos;Nordeste;7;319.44;0.17;PIX;10;4.2
58275;01/01/2016;1108;Livros;Sul;2;278.97;0.04;PIX;16;5.0
108351;06/08/2025;3930;Roupas e Acessórios;Centro-Oeste;24;911.93;0.23;PIX;24;3.1
62343;6/20/2022;3399;Saúde;Sul;2;90.09;0.29;Crédit0;2;4.0
102857;10/02/2018;4004;Roupas e Acessórios;Norte;9;13.22;0.29;Débit0;12;3.2
82592;11/06/2005;2688;Grocery;Sul;12;93.21;0.16;PIX;27;3.7
54592;04/02/2005;3989;Grocery;Sul;7;4.62;0.02;PIX;11;3.1
40683;8/15/2025;5993;Livros;Nordeste;23;958.78;0.22;B0let0;3;4.4
90736;04/05/2015;1570;Brinquedos;Centro-Oeste;7;69.17;0.23;Débit0;13;1.5
112184;6/30/2011;5678;Beleza e Cosméticos;Centro-Oeste;4;20.8;0.24;Débit0;10;1.8
21814;5/18/2006;6978;Esportes;Nordeste;1;39.5;0.15;B0let0;14;4.4
32128;02/02/2005;1424;Saúde;Norte;12;368.46;0.12;Débit0;2;4.0
96234;10/18/2024;5469;Livros;Norte;4;5.91;0.29;Débit0;2;3.5
57159;06/04/2007;5410;Roupas e Acessórios;Sudeste;8;203.84;0.08;B0let0;13;4.8
91200;4/25/2004;3967;Roupas e Acessórios;Nordeste;4;965.12;0.25;Crédit0;8;5.0
100763;07/06/2015;5662;Roupas e Acessórios;Centro-Oeste;6;808.95;0.24;PIX;3;3.3
48176;06/11/2015;4027;Casa;Nordeste;2;184.64;0.21;PIX;24;4.4
13596;08/11/2010;1413;Eletrônicos;Nordeste;4;380.75;0.06;PIX;7;1.8
66164;7/19/2006;4027;Grocery;Sudeste;3;98.86;0.12;Crédit0;22;4.0
12065;05/12/2017;1696;Beleza e Cosméticos;Norte;3;216.3;0.16;PIX;7;2.3
18843;12/11/2013;3056;Roupas e Acessórios;Sul;5;10.66;0.17;Crédit0;25;3.4
78025;5/27/2007;4243;Casa;Sul;23;437.71;0.05;PIX;16;4.6
54359;8/19/2018;1797;Eletrônicos;Sul;1;70.38;0.12;B0let0;5;4.4
77131;3/26/2025;1458;Grocery;Sudeste;9;14.56;0.16;PIX;28;4.8
32273;5/16/2006;2617;Grocery;Sudeste;2;31.68;0.19;PIX;3;2.3
99968;09/11/2006;4538;Grocery;Centro-Oeste;9;219.1;0.21;PIX;4;5.0
40970;1/28/2019;1368;Roupas e Acessórios;Nordeste;1;81.27;0.22;PIX;12;5.0
45667;7/14/2024;3494;Roupas e Acessórios;Sudeste;10;12.47;0.14;PIX;9;1.0
63608;9/22/2012;2948;Mobília;Nordeste;5;116.6;0.24;Crédit0;21;3.9
32671;07/10/2018;4135;Beleza e Cosméticos;Sudeste;14;302.47;0.15;Crédit0;7;4.7
52921;5/28/2018;3382;Beleza e Cosméticos;Sul;5;11.65;0.05;PIX;19;2.7
11028;5/27/2010;1822;Eletrônicos;Norte;4;154.66;0.15;PIX;1;2.9
102760;4/25/2023;2762;Livros;Sul;8;301.89;0.28;PIX;10;4.7
109341;1/27/2019;6395;Automotivo;Norte;27;5.65;0.14;PIX;15;4.1
69549;01/10/2020;6889;Roupas e Acessórios;Sudeste;3;20.65;0.14;B0let0;5;2.8
71531;4/18/2016;6878;Saúde;Centro-Oeste;6;10.8;0.25;PIX;1;3.5
21704;03/03/2006;5153;Livros;Nordeste;8;670.57;0.16;B0let0;25;3.8
14277;08/12/2005;1549;Eletrônicos;Nordeste;6;282.5;0.09;PIX;3;1.5
96105;02/11/2006;3349;Casa;Centro-Oeste;4;163.72;0.21;Débit0;2;3.4
30081;03/03/2022;1143;Mobília;Sudeste;22;259.79;0.02;PIX;7;4.0
101077;10/05/2006;3370;Casa;Sul;24;1002.87;0.12;B0let0;19;2.4
38269;4/29/2013;2617;Casa;Nordeste;12;20.82;0.2;B0let0;13;4.6
18759;7/21/2019;3018;Grocery;Norte;5;2.47;0.15;Débit0;12;5.0
42637;2/24/2014;2805;Pets;Sudeste;17;706.36;0.12;Débit0;3;5.0
31267;3/22/2018;2371;Livros;Sudeste;18;39.64;0.27;PIX;11;4.9
99444;12/22/2025;5684;Esportes;Centro-Oeste;1;85.8;0.27;Crédit0;13;5.0
51334;11/14/2018;2978;Esportes;Nordeste;18;717.15;0.07;Débit0;9;3.6
79106;1/17/2026;3350;Esportes;Sudeste;16;7.43;0.09;Débit0;2;4.6
35759;08/11/2009;3541;Grocery;Sudeste;7;93.02;0.14;B0let0;2;4.7
91706;04/09/2017;6013;Beleza e Cosméticos;Nordeste;1;42.96;0.04;Débit0;17;3.1
32925;04/11/2018;4273;Casa;Sudeste;4;3.43;0.3;Crédit0;21;4.3
65610;2/27/2006;6275;Grocery;Norte;3;154.85;0.07;PIX;9;3.7
50279;03/09/2026;1784;Casa;Sudeste;22;1077.79;0.21;PIX;5;3.2
56607;2/18/2020;2964;Eletrônicos;Sudeste;29;136.86;0.09;PIX;1;2.7
81818;07/03/2008;3641;Eletrônicos;Sudeste;26;14.37;0.25;PIX;1;2.5
22778;5/24/2008;3283;Brinquedos;Sudeste;17;50.55;0.19;PIX;7;4.3
12470;11/26/2008;1494;Casa;Sul;4;150.39;0.32;Débit0;10;1.6
89096;10/21/2025;1569;Beleza e Cosméticos;Nordeste;8;63.63;0.21;PIX;24;4.3
38077;8/21/2006;5963;Brinquedos;Norte;9;43.09;0.21;PIX;8;4.5
39679;6/29/2024;3428;Pets;Nordeste;9;197.9;0.23;B0let0;6;5.0
84799;6/23/2019;4546;Saúde;Centro-Oeste;1;45.97;0.05;Crédit0;6;5.0
20991;07/01/2006;5009;Livros;Centro-Oeste;18;6.04;0.04;Crédit0;10;4.0
66225;5/21/2022;5220;Casa;Sul;1;3.67;0.23;B0let0;23;3.5
86498;6/25/2008;3618;Livros;Sudeste;21;11.64;0.29;PIX;3;4.6
26591;10/01/2007;4258;Mobília;Nordeste;13;17.81;0.2;Débit0;3;4.3
43271;12/11/2015;1136;Grocery;Sul;10;3.74;0.14;Débit0;6;4.0
31237;3/22/2021;4262;Automotivo;Norte;3;250.79;0.26;PIX;26;3.1
69952;2/14/2015;2647;Livros;Sudeste;9;994.16;0.04;B0let0;4;5.0
32532;6/25/2020;5755;Eletrônicos;Nordeste;20;485.08;0.13;B0let0;2;2.3
49792;11/04/2017;2102;Livros;Sul;5;4.01;0.12;PIX;7;3.6
106451;12/17/2009;2040;Brinquedos;Sudeste;3;10.02;0.15;PIX;6;5.0
17431;2/15/2025;1261;Beleza e Cosméticos;Sul;22;14.5;0.27;Débit0;13;4.5
39204;01/11/2009;3011;Esportes;Nordeste;7;136.42;0.24;PIX;28;4.1
20279;08/05/2013;6349;Beleza e Cosméticos;Nordeste;11;2.59;0.23;PIX;15;4.6
87562;8/21/2005;1085;Roupas e Acessórios;Nordeste;19;346.21;0.3;PIX;19;3.6
108648;04/12/2008;3489;Grocery;Sudeste;8;894.53;0.1;PIX;15;2.7
76092;12/21/2007;2707;Esportes;Sul;1;709.8;0.19;Crédit0;1;2.7
101826;11/24/2011;3799;Pets;Sudeste;14;16.11;0.05;PIX;5;4.3
48234;04/12/2006;2933;Eletrônicos;Sudeste;3;6.86;0.17;PIX;24;3.3
49177;11/11/2021;3803;Eletrônicos;Nordeste;4;3.76;0.29;PIX;27;1.8
19729;12/20/2006;6489;Grocery;Sudeste;3;502.67;0.15;Crédit0;6;4.5
105268;1/24/2013;1712;Eletrônicos;Sul;4;5.81;0.02;Crédit0;3;5.0
67614;11/01/2014;6001;Casa;Norte;23;14.48;0.24;B0let0;15;4.6
27372;09/03/2004;1153;Pets;Sudeste;6;3.12;0.07;PIX;8;3.6
38095;9/29/2010;4498;Roupas e Acessórios;Sul;2;279.57;0.12;PIX;18;5.0
105171;3/25/2025;5988;Saúde;Sudeste;29;927.53;0.05;Débit0;14;5.0
110386;08/01/2005;3162;Livros;Norte;12;174.61;0.29;PIX;5;2.2
80819;09/09/2019;1874;Automotivo;Nordeste;2;198.05;0.22;PIX;10;5.0
10544;01/06/2008;1653;Casa;Sul;3;585.69;0.04;PIX;9;2.9
112628;12/01/2007;4909;Mobília;Sul;9;16.71;0.05;PIX;15;4.2
38294;11/26/2023;3157;Mobília;Sudeste;16;380.33;0.2;B0let0;25;4.9
13851;08/11/2020;1425;Roupas e Acessórios;Sudeste;4;155.8;0.27;PIX;2;3.8
103595;8/16/2019;5999;Esportes;Sul;1;94.57;0.09;B0let0;21;3.0
44333;5/16/2004;4965;Brinquedos;Norte;8;14.09;0.18;PIX;9;3.4
35160;10/26/2014;3070;Beleza e Cosméticos;Sul;27;22.71;0.14;Crédit0;9;5.0
77398;10/27/2020;1055;Roupas e Acessórios;Sul;5;17.15;0.25;PIX;1;4.3
56176;11/22/2014;2040;Beleza e Cosméticos;Sudeste;13;14.12;0.29;Crédit0;18;5.0
81088;06/04/2016;3021;Mobília;Sul;1;2.98;0.14;Débit0;28;2.2
102382;10/15/2009;1742;Beleza e Cosméticos;Sul;3;4.96;0.03;PIX;2;2.1
110429;1/22/2020;3564;Beleza e Cosméticos;Sul;29;1031.75;0.22;Crédit0;5;2.9
79980;1/17/2021;1776;Esportes;Sudeste;3;13.7;0.14;PIX;24;3.4
68057;08/08/2023;2376;Esportes;Centro-Oeste;2;50.28;0.18;Crédit0;13;4.4
45839;6/24/2010;4443;Esportes;Sul;14;936.61;0.29;PIX;25;4.1
113276;7/23/2020;1644;Beleza e Cosméticos;Norte;21;592.61;0.01;Débit0;4;5.0
14423;4/17/2021;1578;Eletrônicos;Sul;2;23.19;0.31;Débit0;8;3.4
21401;03/12/2008;1188;Grocery;Sul;2;837.68;0.28;Débit0;7;5.0
41481;05/02/2021;6543;Livros;Sudeste;1;881.33;0.04;Crédit0;11;3.3
25059;08/06/2008;2574;Beleza e Cosméticos;Sudeste;1;293.51;0.06;PIX;6;3.3
74224;4/21/2025;2817;Esportes;Sudeste;24;408.9;0.05;PIX;6;2.8
62587;05/12/2014;5272;Brinquedos;Sul;3;4.83;0.12;PIX;7;3.4
87811;07/07/2020;4598;Mobília;Sul;6;62.2;0.1;Crédit0;25;3.0
33581;8/22/2014;5994;Grocery;Nordeste;14;7.16;0.03;PIX;3;3.1
85332;07/07/2013;6959;Esportes;Centro-Oeste;2;856.43;0.2;Débit0;22;4.0
54905;10/25/2013;5929;Eletrônicos;Sul;2;16.32;0.22;PIX;2;2.9
21928;06/06/2015;4883;Casa;Nordeste;12;16.97;0.06;PIX;12;1.5
81443;6/20/2007;5282;Grocery;Sul;2;74.09;0.29;PIX;19;3.5
66069;07/09/2016;1649;Livros;Nordeste;6;4.26;0.11;Débit0;27;2.4
13368;7/26/2010;1784;Casa;Sudeste;5;120.77;0.1;PIX;8;1.6
67005;7/15/2004;3750;Beleza e Cosméticos;Nordeste;2;19.53;0.2;PIX;20;4.0
47821;02/11/2016;5239;Grocery;Nordeste;6;223.22;0.22;PIX;23;3.5
94359;4/18/2024;5062;Saúde;Sudeste;19;237.34;0.19;PIX;4;4.1
99493;11/25/2010;1745;Saúde;Sudeste;7;4.77;0.27;PIX;6;4.7
41384;11/30/2023;1910;Roupas e Acessórios;Centro-Oeste;4;293.59;0.02;Crédit0;9;4.7
22054;1/16/2012;4078;Eletrônicos;Norte;13;20.48;0.3;B0let0;26;1.8
33213;7/23/2012;3324;Eletrônicos;Nordeste;2;2.56;0.1;PIX;6;5.0
18365;5/16/2006;1786;Roupas e Acessórios;Sudeste;4;69.25;0.17;PIX;3;2.0
97540;4/22/2018;6404;Esportes;Sul;7;227.9;0.22;B0let0;1;5.0
13811;3/28/2009;1824;Beleza e Cosméticos;Norte;4;42.92;0.32;Débit0;5;1.5
64114;6/30/2007;4624;Casa;Sudeste;22;405.55;0.28;PIX;17;2.1
77180;6/17/2016;3912;Eletrônicos;Sudeste;5;6.36;0.02;Débit0;6;2.9
52993;6/23/2007;2043;Saúde;Nordeste;5;673.34;0.14;B0let0;7;3.7
27524;1/26/2026;2183;Automotivo;Sul;26;11.52;0.1;Crédit0;14;3.5
20751;3/22/2016;5605;Pets;Sul;24;2.8;0.13;Débit0;19;3.0
18804;07/03/2013;4712;Pets;Sul;10;15.73;0.01;B0let0;1;4.3
85488;7/22/2014;6808;Roupas e Acessórios;Sudeste;2;1080.16;0.04;PIX;3;4.2
77086;11/15/2010;1220;Automotivo;Sudeste;4;903.15;0.09;PIX;12;4.4
90927;6/20/2004;1510;Roupas e Acessórios;Norte;9;5.16;0.16;B0let0;19;2.6
27593;10/05/2012;6346;Pets;Sul;3;185.07;0.02;Débit0;20;5.0
32784;3/23/2013;1626;Roupas e Acessórios;Sudeste;14;179.77;0.2;PIX;8;3.0
83650;10/18/2025;5721;Mobília;Centro-Oeste;25;848.33;0.23;PIX;22;3.5
19758;7/24/2016;2570;Esportes;Sudeste;12;37.24;0.03;PIX;13;5.0
90642;9/25/2007;5231;Mobília;Nordeste;7;101.64;0.21;PIX;6;4.4
32996;5/14/2019;6290;Eletrônicos;Sudeste;17;9.74;0.27;PIX;12;4.0
94961;9/21/2006;6136;Roupas e Acessórios;Sul;9;145.01;0.14;PIX;25;3.9
18665;3/15/2025;5909;Livros;Nordeste;1;107.59;0.1;B0let0;4;3.7
29853;10/03/2011;6588;Grocery;Nordeste;4;371.52;0.27;Débit0;16;4.5
109898;6/13/2022;1468;Roupas e Acessórios;Sudeste;11;2.53;0.03;Crédit0;6;2.8
38218;12/18/2017;3019;Esportes;Sudeste;4;32.38;0.26;Débit0;13;3.4
92681;3/15/2018;1470;Pets;Centro-Oeste;6;206.12;0.1;B0let0;27;1.9
21782;7/31/2022;3451;Esportes;Nordeste;2;9.53;0.22;Crédit0;8;2.7
86929;7/14/2021;2952;Pets;Norte;9;24.51;0.23;B0let0;28;3.3
22853;05/10/2012;5225;Mobília;Sul;22;1063.05;0.15;PIX;9;4.0
46525;06/11/2009;5198;Eletrônicos;Nordeste;7;35.1;0.02;Crédit0;3;2.9
22878;2/22/2009;5205;Esportes;Norte;3;118.23;0.05;Débit0;9;3.7
16466;9/28/2008;4337;Roupas e Acessórios;Nordeste;5;6.0;0.3;PIX;10;4.1
100552;2/23/2021;6022;Automotivo;Centro-Oeste;4;39.61;0.17;Débit0;5;3.8
66731;2/27/2010;1854;Eletrônicos;Sul;3;12.47;0.19;B0let0;28;4.0
89379;03/05/2025;5932;Esportes;Nordeste;18;5.19;0.14;PIX;18;4.6
52913;03/04/2014;2993;Brinquedos;Sudeste;22;40.54;0.26;B0let0;2;3.4
92585;02/06/2013;5423;Casa;Centro-Oeste;18;417.52;0.13;B0let0;19;5.0
44193;02/06/2020;2688;Eletrônicos;Sudeste;1;957.96;0.22;Crédit0;4;4.8
107377;07/01/2017;2280;Mobília;Sudeste;1;15.65;0.16;Débit0;1;3.9
56213;10/21/2023;4920;Grocery;Sul;1;118.73;0.15;Débit0;8;5.0
21882;01/05/2014;5209;Grocery;Sul;1;184.3;0.21;PIX;16;5.0
36412;11/23/2008;5739;Grocery;Sul;2;105.11;0.04;B0let0;7;3.3
35691;6/23/2004;1356;Casa;Sudeste;6;15.7;0.04;PIX;19;5.0
54570;6/28/2026;5644;Beleza e Cosméticos;Centro-Oeste;3;21.91;0.19;PIX;8;5.0
51970;5/17/2021;5795;Pets;Norte;4;244.29;0.2;Débit0;14;4.4
98333;2/15/2024;6670;Eletrônicos;Nordeste;14;36.03;0.24;Débit0;3;3.8
110974;5/24/2014;3991;Brinquedos;Sul;5;132.7;0.22;Débit0;10;5.0
114776;08/10/2009;3142;Esportes;Nordeste;23;3.66;0.27;Débit0;16;3.2
35050;11/17/2006;4736;Mobília;Sudeste;1;154.23;0.04;PIX;21;4.5
112438;06/11/2021;1626;Livros;Norte;15;781.72;0.13;B0let0;1;3.5
24419;7/15/2022;6171;Grocery;Sudeste;6;1083.39;0.17;PIX;3;2.4
76654;11/24/2019;4624;Pets;Sudeste;16;257.46;0.12;B0let0;12;5.0
107718;05/09/2005;2222;Casa;Sudeste;7;221.43;0.2;B0let0;25;1.2
109917;12/14/2025;4145;Eletrônicos;Norte;7;2.71;0.28;Crédit0;23;3.7
19502;3/16/2008;3184;Livros;Sudeste;17;84.73;0.11;B0let0;16;5.0
13803;3/21/2022;1830;Eletrônicos;Sul;6;273.17;0.18;Débit0;5;4.4
30327;08/02/2021;6668;Casa;Sul;23;10.39;0.15;Crédit0;12;2.3
73236;8/19/2010;6003;Roupas e Acessórios;Sudeste;1;93.59;0.28;Crédit0;14;5.0
19177;11/15/2007;2730;Grocery;Sudeste;17;28.63;0.25;PIX;26;4.0
63673;10/30/2021;5008;Pets;Sul;27;3.02;0.25;Crédit0;3;3.8
64809;05/01/2004;5487;Automotivo;Sul;10;3.98;0.21;PIX;2;2.2
107704;08/09/2004;5612;Mobília;Norte;3;2.21;0.11;PIX;28;3.6
23477;3/14/2017;5999;Esportes;Norte;1;23.57;0.25;B0let0;13;4.6
33969;04/05/2011;5277;Livros;Sul;12;4.1;0.15;PIX;3;2.9
35523;2/28/2015;5131;Beleza e Cosméticos;Nordeste;13;36.47;0.12;B0let0;10;3.7
110967;01/06/2016;2145;Mobília;Nordeste;3;50.58;0.02;PIX;23;4.1
41932;11/04/2020;1933;Saúde;Sul;16;6.3;0.13;PIX;20;2.7
88307;4/24/2025;2749;Casa;Norte;7;15.34;0.25;PIX;12;3.5
33445;12/28/2007;6163;Beleza e Cosméticos;Sudeste;27;12.85;0.15;PIX;12;4.4
97491;12/18/2015;4128;Eletrônicos;Sudeste;2;3.33;0.09;B0let0;5;3.7
46305;5/22/2014;3702;Grocery;Sul;5;4.17;0.26;PIX;22;1.6
11953;09/12/2005;1215;Roupas e Acessórios;Sul;2;260.65;0.22;PIX;10;1.8
36034;07/01/2013;3155;Beleza e Cosméticos;Sul;10;12.31;0.12;B0let0;3;5.0
34828;9/13/2012;1497;Casa;Nordeste;5;3.46;0.02;Débit0;26;4.8
90950;11/11/2015;5163;Grocery;Sudeste;2;913.41;0.01;PIX;18;3.9
75869;03/01/2016;2307;Casa;Sudeste;5;6.3;0.1;Crédit0;15;3.5
61002;09/12/2019;3783;Roupas e Acessórios;Sul;3;60.35;0.03;PIX;6;3.2
56402;2/25/2009;3568;Roupas e Acessórios;Nordeste;7;17.5;0.08;PIX;18;3.0
14128;2/15/2006;1648;Casa;Sul;1;64.6;0.25;Débit0;2;1.7
15834;11/07/2017;4092;Beleza e Cosméticos;Nordeste;13;42.38;0.16;Débit0;1;5.0
